File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
71042,Eastern Corn Skeet,song,C,?,11/22/2010,150,39
31295,Eastern Corn Skeet,Song,C,?,6/12/2008,82,126
17168,Eastern Corn Skeet,Call,C,?,7/7/2007,85,133
149935,Eastern Corn Skeet,call,D,14:20,10/6/2013,69,139
137102,Eastern Corn Skeet,call,D,6:50,6/4/2012,69,140
389469,Green-tipped Scarlet Pipit,song,no score,7:30,3/22/2014,64,70
389129,Green-tipped Scarlet Pipit,song,no score,6:30,10/28/2014,35,61
359165,Green-tipped Scarlet Pipit,song,no score,8:30,3/11/2017,75,151
312884,Green-tipped Scarlet Pipit,song,no score,10:30,4/16/2016,69,149
299610,Green-tipped Scarlet Pipit,song,no score,6:30,7/21/2011,141,45
299158,Green-tipped Scarlet Pipit,song,no score,7:00,8/31/2011,60,64
299147,Green-tipped Scarlet Pipit,song,no score,6:30,8/31/2011,151,169
286369,Green-tipped Scarlet Pipit,song,no score,6:30,10/20/2015,68,152
278068,Green-tipped Scarlet Pipit,song,no score,7:00,9/6/2015,149,155
234763,Green-tipped Scarlet Pipit,song,no score,13:00,2/25/2014,42,58
358825,Green-tipped Scarlet Pipit,song,A,6:42,9/25/2016,85,133
340294,Green-tipped Scarlet Pipit,song,A,8:30,10/26/2016,72,136
334189,Green-tipped Scarlet Pipit,call,A,8:30,9/9/2016,54,70
319588,Green-tipped Scarlet Pipit,song,A,11:00,5/7/2016,71,143
283151,Green-tipped Scarlet Pipit,song,A,8:39,11/20/2002,136,168
283150,Green-tipped Scarlet Pipit,song,A,8:34,11/20/2002,123,127
268894,Green-tipped Scarlet Pipit,song,A,8:30,8/17/2015,133,38
241793,Green-tipped Scarlet Pipit,song,A,7:50,8/30/2014,73,61
221676,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,126,25
221675,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,54,68
221674,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,59,77
221673,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,37,69
210152,Green-tipped Scarlet Pipit,song,A,8:00,12/14/2014,62,67
206678,Green-tipped Scarlet Pipit,song,A,7:16,8/6/2014,54,72
205977,Green-tipped Scarlet Pipit,song,A,6:41,1/31/2014,62,66
196407,Green-tipped Scarlet Pipit,song,A,7:00,9/3/2014,83,131
187193,Green-tipped Scarlet Pipit,song,A,8:05,9/28/2013,146,23
174547,Green-tipped Scarlet Pipit,"call, song",A,9:00,8/15/2013,51,149
174492,Green-tipped Scarlet Pipit,song,A,8:33,5/24/2011,57,76
170248,Green-tipped Scarlet Pipit,song,A,17:30,3/16/2014,144,60
144004,Green-tipped Scarlet Pipit,song,A,14:30,7/29/2013,72,65
143234,Green-tipped Scarlet Pipit,song,A,7:30,7/14/2013,54,81
142719,Green-tipped Scarlet Pipit,song,A,8:00,8/20/2012,57,78
115450,Green-tipped Scarlet Pipit,song,A,9:00,10/4/2012,69,62
81027,Green-tipped Scarlet Pipit,?,A,7:00,6/28/1999,88,143
77917,Green-tipped Scarlet Pipit,Song,A,7:40,5/8/2011,62,66
75570,Green-tipped Scarlet Pipit,call,A,9:30,2/17/2011,73,139
62671,Green-tipped Scarlet Pipit,Song,A,7:31,9/22/2010,59,78
62446,Green-tipped Scarlet Pipit,song,A,8:05,8/31/2010,18,140
60257,Green-tipped Scarlet Pipit,song,A,?:?,6/8/1994,53,70
60256,Green-tipped Scarlet Pipit,song,A,?:?,2/9/1989,153,141
60255,Green-tipped Scarlet Pipit,song,A,?:?,9/19/1992,32,136
49063,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,62,59
49062,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,85,138
46755,Green-tipped Scarlet Pipit,song,A,?,3/25/2005,147,154
42405,Green-tipped Scarlet Pipit,Song,A,?,3/28/2008,62,66
36909,Green-tipped Scarlet Pipit,Song,A,9:47,7/15/2009,91,131
23803,Green-tipped Scarlet Pipit,song,A,?,9/26/2008,57,69
21819,Green-tipped Scarlet Pipit,song,A,am,7/23/2008,122,56
17578,Green-tipped Scarlet Pipit,song,A,7:00,4/16/2005,58,65
4018,Green-tipped Scarlet Pipit,song,A,?,10/12/2004,55,72
403198,Green-tipped Scarlet Pipit,song,B,9:00,11/5/2017,51,68
396419,Green-tipped Scarlet Pipit,song,B,8:00,11/12/2017,63,66
388441,Green-tipped Scarlet Pipit,song,B,8:30,9/29/2017,90,134
388119,Green-tipped Scarlet Pipit,song,B,8:30,9/10/2017,81,147
387945,Green-tipped Scarlet Pipit,song,B,6:00,9/3/2017,86,130
385715,Green-tipped Scarlet Pipit,song,B,9:30,6/30/2013,140,96
290233,Green-tipped Scarlet Pipit,song,B,7:13,3/22/1998,65,75
244251,Green-tipped Scarlet Pipit,song,B,10:30,11/8/2014,23,141
194469,Green-tipped Scarlet Pipit,song,B,?,11/6/2005,74,145
173336,Green-tipped Scarlet Pipit,song,B,10:00,4/26/2013,86,131
158748,Green-tipped Scarlet Pipit,song,B,8:30,12/19/2013,138,44
154345,Green-tipped Scarlet Pipit,song,B,8:30,12/30/2012,143,163
145503,Green-tipped Scarlet Pipit,song,B,8:00,1/16/2006,53,69
141683,Green-tipped Scarlet Pipit,song,B,7:30,8/6/2011,53,67
115916,Green-tipped Scarlet Pipit,song,B,7:30,10/1/2011,55,67
110826,Green-tipped Scarlet Pipit,call,B,6:40,10/10/2012,59,63
81030,Green-tipped Scarlet Pipit,?,B,6:05,11/20/2002,59,64
72980,Green-tipped Scarlet Pipit,song,B,7:25,8/30/2010,32,126
70075,Green-tipped Scarlet Pipit,song,B,8:45,3/12/2006,40,145
52794,Green-tipped Scarlet Pipit,song,B,?:?,0000-00-00,12,138
50496,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,31,135
50495,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,77,117
23805,Green-tipped Scarlet Pipit,song,B,?,9/29/2008,146,27
22520,Green-tipped Scarlet Pipit,song,B,8:52,7/15/2008,35,148
14729,Green-tipped Scarlet Pipit,?,B,6:12,11/30/2006,27,138
11825,Green-tipped Scarlet Pipit,Song,B,8:11,9/12/2006,27,146
11743,Green-tipped Scarlet Pipit,song,B,8:00,3/17/2007,27,147
11415,Green-tipped Scarlet Pipit,?,B,8:45,1/23/2007,32,127
8176,Green-tipped Scarlet Pipit,song,B,10:00,10/24/2006,41,145
4598,Green-tipped Scarlet Pipit,Song,B,8:30,8/16/2004,12,139
393881,Green-tipped Scarlet Pipit,call,C,8:00,11/20/2017,32,135
194468,Green-tipped Scarlet Pipit,song,C,?,2003-11-00,77,118
128416,Green-tipped Scarlet Pipit,song,C,8:30,6/6/2010,145,27
23802,Green-tipped Scarlet Pipit,song,C,?,9/24/2008,35,147
18985,Green-tipped Scarlet Pipit,song,C,am,4/11/2008,26,138
350,Green-tipped Scarlet Pipit,song,C,?,2002-06-00,27,147
15832,Green-tipped Scarlet Pipit,Call,D,8:34,8/8/2007,26,147
386100,Lesser Birchbeere,call,no score,13:13,5/19/2017,148,105
361296,Lesser Birchbeere,call,no score,9:00,3/25/2017,92,33
293867,Lesser Birchbeere,call,no score,23:00,6/8/2015,77,59
393734,Lesser Birchbeere,call,A,7:10,6/24/2017,47,114
389973,Lesser Birchbeere,call,A,11:30,4/27/2016,152,106
388612,Lesser Birchbeere,call,A,9:00,9/23/2015,80,56
385127,Lesser Birchbeere,call,A,17:30,9/2/2017,78,54
371803,Lesser Birchbeere,call,A,10:30,5/15/2017,147,91
364150,Lesser Birchbeere,call,A,?,2003-03-00,144,97
357666,Lesser Birchbeere,call,A,9:37,2/13/2017,145,105
357658,Lesser Birchbeere,call,A,8:59,2/13/2017,82,68
352547,Lesser Birchbeere,call,A,9:38,4/13/2015,158,82
343848,Lesser Birchbeere,call,A,6:00,7/30/2016,78,45
336335,Lesser Birchbeere,call,A,21:00,9/6/2016,143,93
323533,Lesser Birchbeere,call,A,8:00,6/21/2016,86,63
322772,Lesser Birchbeere,call,A,8:00,6/19/2016,141,113
321767,Lesser Birchbeere,call,A,9:56,5/17/2015,63,53
321383,Lesser Birchbeere,"call, song",A,6:15,6/10/2016,57,58
320102,Lesser Birchbeere,call,A,7:43,6/3/2016,75,69
318822,Lesser Birchbeere,call,A,17:27,5/12/2016,91,52
316533,Lesser Birchbeere,call,A,17:00,5/14/2016,92,44
302410,Lesser Birchbeere,call,A,10:00,6/4/2014,72,53
302409,Lesser Birchbeere,call,A,10:00,6/4/2014,70,108
293298,Lesser Birchbeere,call,A,11:30,12/1/2015,86,61
257563,Lesser Birchbeere,call,A,?,2003-03-00,75,45
253361,Lesser Birchbeere,call,A,10:00,6/21/2015,82,57
251993,Lesser Birchbeere,call,A,11:00,11/10/2013,67,60
220905,Lesser Birchbeere,call,A,8:10,2/18/2007,77,50
212929,Lesser Birchbeere,call,A,7:50,2/8/2015,90,37
197938,Lesser Birchbeere,call,A,18:10,9/28/2014,92,47
183593,Lesser Birchbeere,call,A,6:00,6/24/2014,153,109
173884,Lesser Birchbeere,call,A,17:35,4/10/2014,66,158
172489,Lesser Birchbeere,call,A,16:20,5/13/2013,121,72
169205,Lesser Birchbeere,call,A,8:36,3/1/2014,75,50
169204,Lesser Birchbeere,call,A,8:36,3/1/2014,78,58
169203,Lesser Birchbeere,call,A,8:51,2/25/2014,152,106
169202,Lesser Birchbeere,call,A,8:35,2/25/2014,125,75
169196,Lesser Birchbeere,call,A,8:31,3/1/2014,73,62
164564,Lesser Birchbeere,call,A,8:41,1/11/2014,76,53
161306,Lesser Birchbeere,call,A,9:19,11/7/2013,163,114
160794,Lesser Birchbeere,call,A,12:06,6/17/2013,145,96
160500,Lesser Birchbeere,call,A,7:26,5/19/2013,81,53
160493,Lesser Birchbeere,call,A,6:55,5/19/2013,112,61
160339,Lesser Birchbeere,call,A,8:13,5/5/2013,92,44
160035,Lesser Birchbeere,call,A,20:07,3/22/2013,150,86
149942,Lesser Birchbeere,call,A,15:56,10/5/2013,76,46
110105,Lesser Birchbeere,call,A,13:00,6/8/2012,31,111
109316,Lesser Birchbeere,call,A,12:30,9/4/2012,72,69
76499,Lesser Birchbeere,Call,A,18:40,4/23/2011,65,76
59951,Lesser Birchbeere,call,A,7:45am,7/28/2010,140,96
52440,Lesser Birchbeere,call,A,?,5/23/2010,73,61
47217,Lesser Birchbeere,call,A,.,7/25/1983,82,51
42584,Lesser Birchbeere,call,A,5:30,6/20/2009,88,57
34862,Lesser Birchbeere,call,A,15:10,5/24/2009,75,48
34783,Lesser Birchbeere,call,A,11:00,5/28/2008,87,60
34782,Lesser Birchbeere,call,A,11:00,5/28/2008,142,88
29509,Lesser Birchbeere,call,A,9:00,5/30/2008,87,38
406225,Lesser Birchbeere,call,B,9:29,3/16/2018,79,53
398815,Lesser Birchbeere,call,B,8:30,1/7/2018,77,49
388615,Lesser Birchbeere,call,B,9:30,9/23/2015,149,105
388613,Lesser Birchbeere,call,B,9:00,9/23/2015,80,50
377861,Lesser Birchbeere,call,B,6:53,6/11/2000,75,54
377860,Lesser Birchbeere,call,B,6:46,6/11/2000,67,94
357662,Lesser Birchbeere,call,B,9:26,2/13/2017,85,36
329010,Lesser Birchbeere,call,B,17:42,6/4/2016,138,69
323534,Lesser Birchbeere,call,B,8:00,6/21/2016,78,58
318018,Lesser Birchbeere,call,B,9:23,5/2/2016,143,65
312747,Lesser Birchbeere,call,B,8:00,4/16/2016,143,67
312712,Lesser Birchbeere,call,B,6:00,4/17/2016,79,53
234990,Lesser Birchbeere,call,B,18:00,4/9/2015,142,112
220910,Lesser Birchbeere,call,B,7:00,3/20/1998,80,52
220909,Lesser Birchbeere,call,B,17:00,4/18/2003,121,85
220908,Lesser Birchbeere,call,B,12:30,4/18/2003,88,50
220907,Lesser Birchbeere,call,B,9:00,4/19/2003,85,52
210719,Lesser Birchbeere,call,B,9:30,2/12/1990,79,64
204242,Lesser Birchbeere,call,B,10:30,11/28/2014,83,58
190805,Lesser Birchbeere,call,B,11:13,8/13/2014,79,46
181058,Lesser Birchbeere,call,B,9:00,4/12/2014,126,71
177796,Lesser Birchbeere,call,B,16:32,5/9/2014,69,92
173992,Lesser Birchbeere,call,B,17:00,4/6/2014,86,51
173551,Lesser Birchbeere,song,B,13:00,5/14/2012,72,55
173541,Lesser Birchbeere,call,B,12:00,4/30/2012,140,67
172443,Lesser Birchbeere,call,B,10:02,4/5/2013,55,103
170706,Lesser Birchbeere,call,B,17:00,3/22/2014,83,60
169201,Lesser Birchbeere,call,B,8:28,2/25/2014,84,43
169200,Lesser Birchbeere,call,B,8:31,2/25/2014,85,57
169198,Lesser Birchbeere,call,B,8:31,3/1/2014,76,89
165080,Lesser Birchbeere,call,B,8:00,1/18/2014,155,108
164630,Lesser Birchbeere,call,B,9:00,1/12/2014,70,60
160790,Lesser Birchbeere,call,B,18:20,6/16/2013,77,35
160323,Lesser Birchbeere,call,B,6:12,5/5/2013,81,53
160294,Lesser Birchbeere,call,B,6:58,5/4/2013,84,46
160292,Lesser Birchbeere,call,B,6:49,5/4/2013,142,58
159950,Lesser Birchbeere,call,B,18:17,2/17/2013,41,107
159404,Lesser Birchbeere,call,B,6:52,9/1/2012,79,68
153027,Lesser Birchbeere,call,B,6:00,6/26/2013,82,51
148697,Lesser Birchbeere,call,B,9:00,11/25/2012,69,53
147349,Lesser Birchbeere,call,B,8:39,8/25/2013,78,44
143721,Lesser Birchbeere,call,B,12:00,7/7/2013,51,38
139866,Lesser Birchbeere,call,B,10:30,5/27/2013,81,43
139847,Lesser Birchbeere,call,B,0:37,6/23/2013,76,47
138711,Lesser Birchbeere,call,B,19:45,6/17/2013,146,100
129073,Lesser Birchbeere,call,B,7:27,4/7/2013,81,47
128235,Lesser Birchbeere,call,B,15:00,4/1/2013,87,53
128228,Lesser Birchbeere,call,B,15:00,4/1/2013,85,57
105256,Lesser Birchbeere,Call,B,1600,4/3/2012,50,47
103966,Lesser Birchbeere,call,B,10:30am,6/17/2012,83,53
103965,Lesser Birchbeere,call,B,10:30am,6/17/2012,65,57
103452,Lesser Birchbeere,call,B,7:20,5/6/2012,80,54
102212,Lesser Birchbeere,call,B,8:40,5/27/2012,75,101
97354,Lesser Birchbeere,call,B,9:30,3/25/2012,61,41
95725,Lesser Birchbeere,call,B,15:35,6/24/2011,146,98
95724,Lesser Birchbeere,call,B,16:55,8/5/2009,84,50
95723,Lesser Birchbeere,call,B,16:50,8/5/2009,45,110
95722,Lesser Birchbeere,call,B,16:45,8/5/2009,67,57
95720,Lesser Birchbeere,call,B,16:45,8/5/2009,65,104
95719,Lesser Birchbeere,call,B,10:25,8/4/2008,70,47
95718,Lesser Birchbeere,call,B,11:30,10/4/2005,147,106
95717,Lesser Birchbeere,call,B,11:30,8/4/2004,91,45
81078,Lesser Birchbeere,song,B,7:00am,6/8/2011,124,77
62728,Lesser Birchbeere,call,B,9:29,9/26/2010,73,54
59950,Lesser Birchbeere,call,B,7:45am,7/28/2010,85,51
59949,Lesser Birchbeere,call,B,7:45am,7/28/2010,81,53
59948,Lesser Birchbeere,call,B,7:45am,7/28/2010,81,49
56424,Lesser Birchbeere,call,B,09:00am,4/7/2008,54,150
31170,Lesser Birchbeere,Call,B,?,6/25/2008,76,62
21391,Lesser Birchbeere,call,B,18:00,3/16/2007,81,52
16958,Lesser Birchbeere,Call,B,?,5/29/2007,83,45
399993,Lesser Birchbeere,"call, song",C,8:30,1/21/2018,81,39
398883,Lesser Birchbeere,song,C,12:03,12/30/2017,85,51
308144,Lesser Birchbeere,call,C,21:00,3/16/2016,50,100
281906,Lesser Birchbeere,call,C,16:30,9/18/2015,60,77
255699,Lesser Birchbeere,call,C,18:00,7/7/2015,121,79
235014,Lesser Birchbeere,call,C,19:00,4/7/2015,76,57
234162,Lesser Birchbeere,call,C,14:00,4/3/2015,82,53
233794,Lesser Birchbeere,call,C,12:22,3/31/2015,152,95
187276,Lesser Birchbeere,call,C,?,7/10/1993,76,53
173549,Lesser Birchbeere,call,C,12:30,5/2/2012,87,46
152344,Lesser Birchbeere,call,C,23:00,6/4/2013,137,94
143640,Lesser Birchbeere,call,C,22:00,5/20/2013,83,49
138333,Lesser Birchbeere,call,C,13:50,5/12/2013,84,55
98204,Lesser Birchbeere,call,C,10 PM to 12 AM,4/5/2012,81,51
56422,Lesser Birchbeere,call,C,11:00am,5/3/2008,161,93
56420,Lesser Birchbeere,song,C,11:00am,5/3/2008,78,50
16957,Lesser Birchbeere,Call,C,?,5/29/2007,81,52
11721,Lesser Birchbeere,call,C,6:00,7/20/2006,64,60
1148,Lesser Birchbeere,call,C,?,6/20/1991,68,67
281905,Lesser Birchbeere,call,D,16:30,9/18/2015,52,141
129365,Lesser Birchbeere,call,D,9:30,10/14/2000,151,109
154791,Lesser Birchbeere,call,E,6:00,6/5/2013,152,109
376462,Orange Pine Plover,call,no score,7:00,6/21/2017,45,55
375653,Orange Pine Plover,song,no score,6:30,6/10/2017,130,70
360979,Orange Pine Plover,call,no score,9:59,1/18/2017,56,39
360978,Orange Pine Plover,call,no score,10:00,1/18/2017,124,67
395423,Orange Pine Plover,call,A,14:00,1/21/2017,62,41
388598,Orange Pine Plover,call,A,9:00,9/8/2015,45,55
385825,Orange Pine Plover,call,A,15:00,2/14/2016,130,70
385824,Orange Pine Plover,call,A,15:00,2/14/2016,56,39
383949,Orange Pine Plover,song,A,?,4/16/2015,124,67
383483,Orange Pine Plover,song,A,19:30,5/5/2017,62,42
375008,Orange Pine Plover,"call, song",A,6:30,6/6/2017,62,45
370944,Orange Pine Plover,song,A,7:48,5/13/2017,97,41
370491,Orange Pine Plover,song,A,6:03,5/12/2017,98,61
363065,Orange Pine Plover,call,A,9:30,4/5/2017,121,71
362328,Orange Pine Plover,call,A,8:00,3/31/2017,122,76
350299,Orange Pine Plover,"call, song",A,13:00,1/13/2017,127,77
348110,Orange Pine Plover,song,A,10:00,12/27/2016,54,52
333285,Orange Pine Plover,call,A,7:00,9/4/2016,34,103
322769,Orange Pine Plover,call,A,8:00,6/19/2016,95,55
318897,Orange Pine Plover,song,A,8:30,5/25/2016,62,41
316285,Orange Pine Plover,song,A,8:49,5/1/2016,50,29
316284,Orange Pine Plover,song,A,8:48,5/1/2016,56,38
313159,Orange Pine Plover,song,A,9:00,3/20/2016,59,47
312725,Orange Pine Plover,call,A,8:14,4/16/2016,55,152
311712,Orange Pine Plover,call,A,13:00,3/19/2016,61,41
310835,Orange Pine Plover,song,A,10:30,5/22/2015,120,83
309396,Orange Pine Plover,call,A,10:00,3/15/2016,64,77
308401,Orange Pine Plover,call,A,9:00,3/23/2016,104,80
306851,Orange Pine Plover,call,A,8:00,3/13/2016,115,74
305136,Orange Pine Plover,song,A,12:00,2/28/2016,66,44
305015,Orange Pine Plover,call,A,0:00,4/12/2015,68,46
299474,Orange Pine Plover,call,A,16:06,6/8/2015,124,76
236017,Orange Pine Plover,call,A,13:02,4/15/2015,132,76
196755,Orange Pine Plover,call,A,7:15,9/18/2014,45,107
174892,Orange Pine Plover,call,A,13:00,4/16/2014,62,37
174397,Orange Pine Plover,"call, song",A,7:53,3/15/2014,61,31
172590,Orange Pine Plover,song,A,13:30,3/10/2014,62,56
168057,Orange Pine Plover,call,A,8:00,12/28/2008,124,75
167849,Orange Pine Plover,call,A,10:24,2/17/2014,124,56
164758,Orange Pine Plover,call,A,8:13,1/14/2014,66,37
145941,Orange Pine Plover,call,A,8:10,8/1/2013,56,41
145938,Orange Pine Plover,call,A,8:29,8/9/2013,59,50
101646,Orange Pine Plover,"call, song",A,11:45,5/12/2012,54,39
97374,Orange Pine Plover,"call, song",A,11:10,3/25/2012,119,72
60068,Orange Pine Plover,call,A,3:30pm,8/8/2010,124,77
59158,Orange Pine Plover,Song,A,10:00,5/8/2010,82,33
52353,Orange Pine Plover,song,A,10:00,5/23/2010,122,69
52352,Orange Pine Plover,song,A,10:00,5/23/2010,127,75
33596,Orange Pine Plover,song,A,10:40,4/26/2009,68,38
33585,Orange Pine Plover,song,A,8:50,4/27/2009,124,80
31003,Orange Pine Plover,Song,A,?,4/27/2008,126,67
29511,Orange Pine Plover,call,A,12:45,6/21/2008,126,66
29510,Orange Pine Plover,"call, song",A,12:45,6/21/2008,119,75
18385,Orange Pine Plover,song,A,10:37,3/9/2008,124,74
18383,Orange Pine Plover,song,A,8:51,3/9/2008,70,39
16871,Orange Pine Plover,Call,A,?,2/23/2007,55,143
15186,Orange Pine Plover,call,A,18:30,5/7/2007,55,38
15184,Orange Pine Plover,song,A,8:02,3/27/2007,121,77
397019,Orange Pine Plover,call,B,8:30,12/23/2017,114,56
391655,Orange Pine Plover,call,B,9:30,10/19/2017,62,42
391445,Orange Pine Plover,call,B,13:00,10/19/2017,121,76
390595,Orange Pine Plover,song,B,18:09,5/27/2017,141,113
390275,Orange Pine Plover,song,B,?,4/28/2016,132,75
390274,Orange Pine Plover,song,B,?,4/28/2016,112,89
390273,Orange Pine Plover,song,B,?,4/28/2016,65,44
388720,Orange Pine Plover,call,B,9:30,4/4/2017,123,77
387176,Orange Pine Plover,call,B,10:34,8/30/2017,64,43
387175,Orange Pine Plover,song,B,10:06,8/30/2017,66,55
382862,Orange Pine Plover,song,B,10:00,7/25/2017,58,40
380308,Orange Pine Plover,song,B,10:00,7/18/2017,108,70
373495,Orange Pine Plover,call,B,18:30,4/17/2017,65,36
373258,Orange Pine Plover,song,B,18:30,4/4/2017,60,33
372260,Orange Pine Plover,"call, song",B,11:00,5/27/2017,142,113
371490,Orange Pine Plover,call,B,11:22,5/15/2017,54,106
370056,Orange Pine Plover,song,B,8:30,3/8/2017,114,80
370005,Orange Pine Plover,call,B,8:00,3/8/2017,63,14
368804,Orange Pine Plover,song,B,10:30,5/10/2017,54,147
363522,Orange Pine Plover,song,B,17:30,4/8/2017,109,47
363521,Orange Pine Plover,song,B,17:00,4/8/2017,34,45
360933,Orange Pine Plover,song,B,9:00,2/19/2017,114,80
356775,Orange Pine Plover,song,B,9:00,2/25/2017,112,65
356765,Orange Pine Plover,song,B,8:00,2/25/2017,60,41
351543,Orange Pine Plover,song,B,9:00,1/20/2017,113,72
351452,Orange Pine Plover,call,B,13:00,1/19/2017,121,75
343932,Orange Pine Plover,song,B,6:48,4/25/2016,124,78
343931,Orange Pine Plover,song,B,6:47,4/25/2016,121,71
327793,Orange Pine Plover,call,B,10:00,7/11/2016,57,29
325166,Orange Pine Plover,song,B,9:00,4/8/2013,63,49
324975,Orange Pine Plover,call,B,9:30,6/29/2016,67,53
316238,Orange Pine Plover,call,B,8:30,4/11/2015,53,42
313625,Orange Pine Plover,call,B,7:30,4/24/2016,128,77
313505,Orange Pine Plover,song,B,8:30,4/23/2016,61,41
312729,Orange Pine Plover,"call, song",B,7:51,4/16/2016,117,74
312728,Orange Pine Plover,call,B,8:24,4/16/2016,63,30
312726,Orange Pine Plover,call,B,8:29,4/16/2016,59,64
311713,Orange Pine Plover,call,B,13:00,3/19/2016,59,44
310945,Orange Pine Plover,?,B,17:00,4/8/2016,110,69
310901,Orange Pine Plover,call,B,10:00,4/5/2016,47,44
310900,Orange Pine Plover,call,B,10:00,4/5/2016,54,44
299480,Orange Pine Plover,call,B,15:14,6/8/2015,47,149
297110,Orange Pine Plover,call,B,13:00,12/12/2015,61,41
297109,Orange Pine Plover,call,B,13:00,12/12/2015,61,45
287347,Orange Pine Plover,call,B,8:00,10/12/2015,125,77
287345,Orange Pine Plover,call,B,8:00,10/12/2015,77,44
287307,Orange Pine Plover,call,B,8:15,10/11/2015,56,50
287295,Orange Pine Plover,call,B,13:45,10/10/2015,112,90
282287,Orange Pine Plover,song,B,19:00,5/2/2015,123,72
282286,Orange Pine Plover,song,B,19:00,5/2/2015,123,76
282285,Orange Pine Plover,call,B,10:00,3/13/2015,48,31
282284,Orange Pine Plover,call,B,10:00,3/13/2015,55,42
282283,Orange Pine Plover,call,B,10:00,3/13/2015,123,75
269616,Orange Pine Plover,call,B,10:14,7/5/2015,61,35
244588,Orange Pine Plover,call,B,13:30,4/19/2013,124,69
244587,Orange Pine Plover,call,B,13:30,4/19/2013,112,73
244585,Orange Pine Plover,call,B,6:00,4/16/2013,53,48
240174,Orange Pine Plover,call,B,10:30,4/4/2015,61,31
233656,Orange Pine Plover,song,B,9:00,3/29/2015,78,21
216382,Orange Pine Plover,song,B,13:30,3/10/2015,64,49
192728,Orange Pine Plover,"call, song",B,9:44,4/12/2014,124,72
180289,Orange Pine Plover,call,B,9:30,2/24/2014,58,54
175788,Orange Pine Plover,call,B,14:30,4/18/2014,60,33
174398,Orange Pine Plover,song,B,8:47,3/16/2014,120,73
170060,Orange Pine Plover,call,B,9:39,3/16/2014,59,42
169265,Orange Pine Plover,call,B,9:56,3/4/2014,135,54
169186,Orange Pine Plover,call,B,16:00,3/8/2014,59,46
168056,Orange Pine Plover,call,B,8:00,12/28/2008,65,43
168055,Orange Pine Plover,song,B,8:00,4/27/2009,128,63
168054,Orange Pine Plover,call,B,9:30,6/24/2007,90,64
168053,Orange Pine Plover,call,B,9:00,1/5/2008,119,67
168051,Orange Pine Plover,"call, song",B,9:00,3/9/2009,123,84
168047,Orange Pine Plover,song,B,9:00,3/6/2010,57,42
168045,Orange Pine Plover,"call, song",B,7:00,4/1/2012,126,78
168041,Orange Pine Plover,song,B,8:30,4/26/2007,123,70
168037,Orange Pine Plover,song,B,8:30,2/1/2014,60,40
168014,Orange Pine Plover,call,B,8:30,3/31/2007,118,93
168013,Orange Pine Plover,call,B,7:30,4/26/2007,91,60
168012,Orange Pine Plover,call,B,7:30,2/8/2009,52,148
168011,Orange Pine Plover,"call, song",B,7:30,3/12/2012,69,49
168010,Orange Pine Plover,"call, song",B,7:30,2/16/2013,45,56
168009,Orange Pine Plover,song,B,7:30,2/16/2013,122,69
168008,Orange Pine Plover,song,B,7:30,2/16/2013,44,54
168007,Orange Pine Plover,song,B,7:30,3/25/2012,51,149
168006,Orange Pine Plover,song,B,8:00,5/11/2009,115,70
163254,Orange Pine Plover,song,B,6:30,6/2/2013,55,49
145940,Orange Pine Plover,"call, song",B,8:04,8/1/2013,77,37
143797,Orange Pine Plover,song,B,7:53,7/7/2013,128,68
141164,Orange Pine Plover,call,B,11:00,4/12/2013,119,73
138583,Orange Pine Plover,song,B,10:45,6/16/2013,39,31
137054,Orange Pine Plover,"call, song",B,6:30,6/4/2013,60,49
135702,Orange Pine Plover,call,B,18:30,5/20/2013,129,75
131068,Orange Pine Plover,song,B,11:00,4/12/2012,129,86
131036,Orange Pine Plover,call,B,13:00,4/13/2013,116,46
124762,Orange Pine Plover,call,B,?,4/25/1999,61,50
101903,Orange Pine Plover,song,B,8:10,5/16/2012,71,108
100238,Orange Pine Plover,song,B,12:30pm,5/2/2012,84,58
89187,Orange Pine Plover,call,B,9:30am,10/5/2011,65,34
87749,Orange Pine Plover,call,B,8:00am,9/28/2011,69,51
83517,Orange Pine Plover,song,B,?,4/19/2008,125,78
77286,Orange Pine Plover,song,B,11:30am,5/1/2011,122,81
72805,Orange Pine Plover,Call,B,12:07pm,2011-03-00,95,62
70950,Orange Pine Plover,call,B,11:20am,1/30/2011,70,49
70949,Orange Pine Plover,call,B,11:15am,1/30/2011,110,78
70016,Orange Pine Plover,call,B,?:?,7/11/2009,128,74
67170,Orange Pine Plover,call,B,?,1989-04-00,59,46
67169,Orange Pine Plover,call,B,?,1989-04-00,64,37
67163,Orange Pine Plover,song,B,?,1983-03-00,39,109
54456,Orange Pine Plover,song,B,7:15am,5/12/2010,59,33
42452,Orange Pine Plover,"call, song",B,8.45,6/3/2009,138,110
31002,Orange Pine Plover,Song,B,?,4/27/2008,126,63
29512,Orange Pine Plover,song,B,6:00,6/20/2008,64,150
